Nume clasa statistica:,serii zilnice
Observatii despre clasa statistica:,
Nota despre clasa statistica:, serii disponibile pentru perioada ianuarie 1998 - iunie 2005
Metodologie:,

Data;şiling austriac (ROL) CURSROLZ_ATS;dolar australian (ROL) CURSROLZ_AUD;franc belgian (ROL) CURSROLZ_BEF;dolar canadian (ROL) CURSROLZ_CAD;franc elveţian (ROL) CURSROLZ_CHF;coroană cehă (ROL) CURSROLZ_CZK;marcă germană (ROL) CURSROLZ_DEM;coroană daneză (ROL) CURSROLZ_DKK;liră egipteană (ROL) CURSROLZ_EGP;peseta spaniolă (ROL) CURSROLZ_ESP;EURO (ROL) CURSROLZ_EUR;marcă finlandeză (ROL) CURSROLZ_FIM;franc francez (ROL) CURSROLZ_FRF;liră sterlină (ROL) CURSROLZ_GBP;drahmă grecescă (ROL) CURSROLZ_GRD;forint unguresc (ROL) CURSROLZ_HUF;liră irlandeză (ROL) CURSROLZ_IEP;liră italiană (ROL) CURSROLZ_ITL;yen japonez (ROL) CURSROLZ_JPY;leu moldovenesc (ROL) CURSROLZ_MDL;gulden olandez (ROL) CURSROLZ_NLG;coroană norvrgiană (ROL) CURSROLZ_NOK;zlot polonez (ROL) CURSROLZ_PLN;escudos portughez (ROL) CURSROLZ_PTE;coroană suedeză (ROL) CURSROLZ_SEK;liră turcescă (ROL) CURSROLZ_TRL;noua liră turcească (ROL) CURSROLZ_TRY;dolar SUA (ROL) CURSROLZ_USD;gram aur (ROL) CURSROLZ_XAU;DST (ROL) CURSROLZ_XDR;ECU (ROL) CURSROLZ_XEU
03.07.1998;681;5380;232;5931;5688;-;4793;1258;2548;56,47;-;1576;1430;14372;28,56;-;12065;4,86;62,46;1831;4252;1122;-;46,83;1080;0,032;-;8691;82639;11536;9488
02.07.1998;677;5347;231;5936;5673;-;4765;1251;2559;56,13;-;1568;1422;14414;28,32;-;12002;4,84;61,86;1830;4228;1119;-;46,60;1074;0,032;-;8687;82601;11573;9447
01.07.1998;680;5373;232;5908;5685;-;4782;1256;2542;56,36;-;1573;1427;14419;28,35;-;12047;4,85;62,71;1828;4242;1127;-;46,71;1080;0,032;-;8678;82515;11555;9476
30.06.1998;681;5321;232;5903;5692;-;4793;1258;2554;56,46;-;1577;1430;14440;28,39;-;12069;4,87;61,97;1828;4252;1129;-;46,82;1087;0,033;-;8670;82439;11522;9494
29.06.1998;679;5214;232;5889;5675;-;4776;1254;2550;56,26;-;1571;1425;14422;28,24;-;12020;4,85;60,84;1825;4237;1126;-;46,63;1084;0,032;-;8653;81513;11522;9460
26.06.1998;682;5244;232;5884;5697;-;4795;1259;2527;56,50;-;1578;1430;14399;28,31;-;12069;4,87;60,88;1819;4255;1131;-;46,82;1092;0,033;-;8625;81665;11487;9495
25.06.1998;680;5191;232;5858;5701;-;4783;1256;2532;56,38;-;1574;1427;14341;28,38;-;12042;4,86;60,98;1812;4245;1130;-;46,72;1092;0,033;-;8595;81035;11468;9470
24.06.1998;678;5244;231;5837;5714;-;4773;1253;2513;56,24;-;1571;1424;14313;28,27;-;12013;4,84;61,37;1812;4235;1132;-;46,61;1086;0,032;-;8591;81633;11492;9448
23.06.1998;681;5237;232;5839;5734;-;4792;1258;2512;56,46;-;1577;1429;14340;28,41;-;12067;4,86;62,27;1810;4252;1135;-;46,79;1087;0,033;-;8582;81547;11474;9484
22.06.1998;677;5203;231;5809;5703;-;4764;1251;2509;56,15;-;1567;1421;14261;28,14;-;12002;4,84;61,80;1805;4227;1127;-;46,52;1076;0,032;-;8558;80797;11499;9429
19.06.1998;680;5296;231;5819;5702;-;4765;1250;2499;56,13;-;1568;1421;14293;27,94;-;11998;4,84;63,44;1801;4227;1127;-;46,51;1075;0,033;-;8542;80481;11467;9428
18.06.1998;680;5206;232;5832;5729;-;4786;1257;2514;56,40;-;1575;1427;14273;28,18;-;12055;4,85;62,38;1798;4246;1132;-;46,75;1084;0,033;-;8538;80443;11363;9465
17.06.1998;676;5068;230;5808;5709;-;4753;1248;2514;56,01;-;1564;1418;14132;27,81;-;11973;4,82;59,96;1802;4216;1122;-;46,42;1066;0,033;-;8535;78590;11313;9395
16.06.1998;675;5033;230;5812;5700;-;4747;1246;2517;55,93;-;1562;1416;14062;27,81;-;11959;4,82;59,01;1805;4211;1118;-;46,36;1063;0,033;-;8549;78719;11274;9376
15.06.1998;670;5029;229;5825;5685;-;4715;1238;2508;55,59;-;1551;1406;13969;27,66;-;11886;4,79;58,54;1806;4183;1111;-;46,04;1063;0,032;-;8556;78701;11319;9319
12.06.1998;672;5049;229;5822;5718;-;4726;1241;2499;55,72;-;1555;1409;13945;27,76;-;11913;4,80;59,27;1805;4193;1117;-;46,17;1066;0,033;-;8551;79205;11356;9330
11.06.1998;676;5074;231;5837;5746;-;4755;1249;2517;56,03;-;1565;1418;13930;27,92;-;11992;4,83;60,46;1805;4219;1125;-;46,45;1077;0,033;-;8549;80506;11395;9381
10.06.1998;683;5032;233;5856;5809;-;4804;1261;2505;56,56;-;1580;1433;14015;28,38;-;12109;4,88;60,91;1809;4262;1136;-;46,89;1083;0,033;-;8566;81010;11434;9473
09.06.1998;686;5111;234;5879;5813;-;4825;1267;2525;56,83;-;1588;1439;14010;28,42;-;12164;4,90;61,12;1811;4281;1148;-;47,11;1095;0,033;-;8572;80006;11447;9508
08.06.1998;686;5116;234;5873;5800;-;4826;1267;2511;56,85;-;1588;1440;14002;28,42;-;12166;4,90;61,02;1811;4283;1149;-;47,12;1092;0,033;-;8573;80015;11475;9509
05.06.1998;688;5156;235;5856;5819;-;4842;1271;2505;57,02;-;1593;1444;14032;28,56;-;12215;4,92;61,47;1809;4295;1152;-;47,25;1103;0,033;-;8565;80422;11477;9538
04.06.1998;689;5221;235;5879;5817;-;4845;1272;2507;57,04;-;1594;1445;14013;28,46;-;12221;4,92;61,86;1808;4298;1151;-;47,30;1106;0,033;-;8556;80338;11457;9540
03.06.1998;684;5261;233;5892;5778;-;4812;1263;2502;56,63;-;1584;1435;13969;28,21;-;12139;4,88;61,92;1806;4270;1143;-;46,99;1100;0,033;-;8549;80629;11427;9479
02.06.1998;681;5225;232;5857;5769;-;4793;1258;2514;56,44;-;1577;1430;13965;28,06;-;12094;4,86;61,32;1803;4252;1135;-;46,81;1093;0,033;-;8531;80199;11396;9446
01.06.1998;681;5271;232;5845;5760;-;4792;1258;2492;56,42;-;1577;1429;13907;28,04;-;12083;4,86;61,04;1800;4252;1134;-;46,78;1091;0,033;-;8520;80095;11377;9440
29.05.1998;678;5309;231;5856;5737;-;4770;1252;2495;56,17;-;1569;1423;13867;27,89;-;12021;4,84;61,22;1798;4232;1124;-;46,58;1083;0,033;-;8511;80011;11368;9399
28.05.1998;678;5285;231;5843;5764;-;4769;1252;2502;56,15;-;1570;1422;13872;27,83;-;12016;4,84;61,69;1796;4232;1126;-;46,56;1088;0,033;-;8499;82904;11409;9399
27.05.1998;686;5261;234;5837;5822;-;4822;1267;2484;56,79;-;1586;1439;13944;27,91;-;12150;4,89;61,79;1797;4281;1140;-;47,08;1102;0,033;-;8502;82714;11397;9501
26.05.1998;684;5306;233;5855;5785;-;4814;1264;2505;56,66;-;1584;1436;13861;28,10;-;12122;4,88;61,70;1796;4271;1141;-;47,00;1103;0,033;-;8500;81670;11424;9477
25.05.1998;686;5320;234;5864;5791;-;4825;1266;2505;56,79;-;1588;1439;13853;28,20;-;12137;4,89;62,10;1797;4281;1143;-;47,10;1105;0,033;-;8501;82185;11426;9493
22.05.1998;686;5359;234;5857;5796;-;4828;1267;2488;56,83;-;1588;1440;13863;28,04;-;12148;4,90;62,59;1797;4284;1142;-;47,13;1108;0,034;-;8501;81475;11426;9498
21.05.1998;685;5349;234;5869;5774;-;4818;1265;2490;56,73;-;1586;1437;13823;27,90;-;12125;4,89;62,87;1797;4275;1138;-;47,04;1106;0,034;-;8500;81465;11391;9481
20.05.1998;679;5317;232;5867;5746;-;4779;1254;2504;56,27;-;1573;1425;13825;27,67;-;12028;4,85;62,45;1797;4241;1133;-;46,65;1098;0,033;-;8497;81436;11379;9415
19.05.1998;677;5300;231;5873;5729;-;4764;1251;2493;56,09;-;1568;1421;13822;27,54;-;11992;4,83;62,45;1798;4228;1133;-;46,51;1094;0,033;-;8499;81893;11371;9388
18.05.1998;675;5284;230;5843;5697;-;4751;1248;2488;55,94;-;1563;1417;13795;27,45;-;11967;4,82;62,67;1797;4217;1131;-;46,39;1092;0,033;-;8496;81864;11412;9365
15.05.1998;678;5325;231;5863;5738;-;4770;1252;2485;56,17;-;1570;1423;13850;27,57;-;12011;4,84;63,22;1796;4234;1138;-;46,57;1102;0,034;-;8490;82516;11398;9395
14.05.1998;679;5322;232;5847;5742;-;4775;1254;2483;56,23;-;1571;1424;13753;27,56;-;12013;4,84;63,22;1794;4238;1137;-;46,62;1102;0,034;-;8484;80984;11395;9395
13.05.1998;677;5328;231;5909;5720;-;4765;1251;2485;56,10;-;1568;1421;13882;27,42;-;11995;4,83;63,25;1795;4228;1137;-;46,52;1107;0,034;-;8486;80649;11422;9387
12.05.1998;680;5398;232;5928;5731;-;4786;1256;2482;56,33;-;1575;1427;13856;27,57;-;12045;4,85;63,71;1795;4248;1146;-;46,71;1116;0,034;-;8484;81557;11432;9421
11.05.1998;680;5375;232;5904;5730;-;4788;1257;2485;56,32;-;1576;1427;13889;27,52;-;12046;4,85;64,00;1792;4247;1145;-;46,70;1116;0,034;-;8474;81502;11423;9420
08.05.1998;680;5380;232;5889;5733;-;4783;1255;2476;56,30;-;1574;1426;13864;27,37;-;12044;4,85;63,81;1790;4244;1142;-;46,69;1110;0,034;-;8461;81377;11435;9413
07.05.1998;681;5373;232;5874;5758;-;4790;1256;2478;56,37;-;1576;1429;14026;27,53;-;12043;4,84;63,61;1789;4252;1149;-;46,75;1116;0,034;-;8451;81240;11417;9448
06.05.1998;678;5410;231;5867;5695;-;4768;1250;2472;56,11;-;1569;1422;14040;27,42;-;11986;4,83;63,73;1789;4231;1148;-;46,51;1109;0,034;-;8450;82453;11410;9408
05.05.1998;674;5388;230;5846;5656;-;4741;1243;2457;55,79;-;1560;1413;13976;27,31;-;11922;4,80;63,34;1778;4208;1142;-;46,28;1100;0,034;-;8399;82144;11301;9353
04.05.1998;666;5406;227;5834;5607;-;4666;1228;2450;55,15;-;1542;1398;13940;26,90;-;11775;4,75;62,80;1770;4160;1129;-;45,73;1086;0,033;-;8360;83360;11249;9258
30.04.1998;661;5436;225;5820;5572;-;4651;1220;2445;54,78;-;1532;1388;13934;26,39;-;11712;4,71;63,16;1768;4132;1119;-;45,39;1078;0,033;-;8345;83360;11231;9197
29.04.1998;660;5418;225;5810;5583;-;4645;1218;2460;54,70;-;1530;1385;13935;26,57;-;11716;4,70;63,14;1771;4126;1117;-;45,33;1074;0,033;-;8354;82886;11264;9184
28.04.1998;663;5380;226;5803;5608;-;4663;1222;2460;54,91;-;1537;1391;13945;26,38;-;11772;4,72;63,26;1770;4147;1121;-;45,49;1080;0,034;-;8351;82856;11238;9221
27.04.1998;661;5401;225;5825;5582;-;4649;1219;2445;54,74;-;1532;1387;13935;26,50;-;11737;4,70;62,97;1771;4132;1117;-;45,41;1080;0,034;-;8355;83984;11277;9194
24.04.1998;661;5438;225;5823;5612;-;4656;1220;2447;54,81;-;1534;1388;13937;26,74;-;11742;4,71;64,40;1773;4137;1120;-;45,44;1085;0,034;-;8363;84589;11288;9206
23.04.1998;665;5468;227;5854;5650;-;4675;1226;2454;55,05;-;1541;1394;13960;26,97;-;11779;4,73;64,23;1775;4153;1127;-;45,63;1093;0,034;-;8375;83794;11293;9244
22.04.1998;663;5448;226;5847;5624;-;4664;1223;2461;54,90;-;1538;1391;13982;26,92;-;11758;4,72;64,07;1773;4143;1124;-;45,52;1090;0,034;-;8366;83704;11280;9229
21.04.1998;665;5451;227;5867;5626;-;4674;1226;2453;55,03;-;1541;1394;14046;27,00;-;11783;4,73;63,79;1777;4151;1127;-;45,63;1092;0,034;-;8382;82787;11263;9257
17.04.1998;663;5475;226;5856;5601;-;4662;1221;2453;54,87;-;1536;1390;14191;26,82;-;11746;4,72;63,78;1777;4139;1124;-;45,50;1087;0,034;-;8384;82564;11286;9245
16.04.1998;660;5459;225;5838;5578;-;4644;1218;2468;54,69;-;1530;1385;14159;26,69;-;11710;4,70;63,84;1780;4124;1116;-;45,33;1081;0,034;-;8395;82672;11328;9207
15.04.1998;659;5418;225;5842;5588;-;4634;1215;2447;54,57;-;1527;1382;14069;26,73;-;11684;4,69;64,61;1772;4115;1113;-;45,23;1074;0,034;-;8361;82888;11254;9180
14.04.1998;654;5414;223;5823;5550;-;4600;1206;2446;54,19;-;1515;1372;13993;26,40;-;11600;4,66;64,46;1772;4084;1109;-;44,90;1068;0,034;-;8360;82878;11240;9122
13.04.1998;651;5481;222;5875;5530;-;4583;1202;2454;53,99;-;1509;1367;13993;26,26;-;11550;4,65;64,66;1775;4070;1105;-;44,74;1062;0,034;-;8375;83027;11210;9112
10.04.1998;654;5500;223;5878;5535;-;4600;1206;2451;54,23;-;1515;1373;14025;26,42;-;11590;4,66;64,96;1776;4085;1109;-;44,83;1064;0,034;-;8377;83047;11213;9122
09.04.1998;656;5508;224;5912;5555;-;4618;1211;2481;54,43;-;1521;1378;14053;26,58;-;11632;4,68;63,24;1785;4100;1114;-;45,07;1065;0,034;-;8419;83463;11260;9158
08.04.1998;652;5537;222;5901;5524;-;4588;1203;2457;54,06;-;1511;1369;14029;26,32;-;11556;4,65;63,24;1782;4073;1104;-;44,78;1059;0,034;-;8404;83693;11212;9112
07.04.1998;648;5507;221;5904;5474;-;4556;1195;2449;53,68;-;1501;1359;13957;26,15;-;11482;4,62;62,62;1776;4045;1097;-;44,50;1048;0,034;-;8376;83252;11158;9047
06.04.1998;646;5541;220;5910;5496;-;4543;1191;2447;53,53;-;1496;1355;13886;26,20;-;11431;4,60;62,08;1774;4033;1096;-;44,35;1049;0,034;-;8370;82332;11133;9017
03.04.1998;644;5515;219;5902;5476;-;4525;1187;2454;53,34;-;1490;1351;13951;26,13;-;11396;4,59;62,28;1779;4017;1094;-;44,19;1045;0,034;-;8391;80744;11189;8996
02.04.1998;645;5494;220;5918;5475;-;4537;1190;2456;53,46;-;1495;1353;14029;25,99;-;11406;4,60;62,77;1779;4025;1096;-;44,28;1046;0,034;-;8393;80763;11200;9026
01.04.1998;651;5611;222;5978;5545;-;4583;1202;2479;53,98;-;1510;1368;14203;26,32;-;11527;4,65;63,57;1797;4066;1109;-;44,74;1059;0,035;-;8476;82189;11323;9117
31.03.1998;653;5631;223;5967;5577;-;4595;1206;2485;54,12;-;1513;1372;14236;26,59;-;11541;4,66;63,78;1800;4076;1117;-;44,86;1066;0,035;-;8490;81861;11377;9135
30.03.1998;657;5648;224;5984;5635;-;4625;1214;2481;54,49;-;1524;1380;14252;26,71;-;11620;4,69;64,45;1798;4103;1124;-;45,17;1075;0,035;-;8478;82372;11422;9190
27.03.1998;661;5712;225;5987;5689;-;4649;1219;2479;54,76;-;1532;1386;14281;26,68;-;11674;4,71;65,46;1794;4125;1127;-;45,37;1076;0,035;-;8461;81200;11381;9233
26.03.1998;653;5660;223;5947;5620;-;4592;1205;2457;54,13;-;1513;1371;14066;26,28;-;11537;4,66;65,00;1780;4074;1111;-;44,83;1057;0,035;-;8395;80567;11276;9117
25.03.1998;653;5615;223;5937;5625;-;4594;1205;2457;54,15;-;1514;1370;14059;26,30;-;11544;4,66;64,74;1781;4076;1109;-;44,87;1058;0,035;-;8397;80680;11278;9119
24.03.1998;654;5632;223;5921;5644;-;4602;1207;2480;54,25;-;1517;1373;14101;26,23;-;11553;4,67;64,51;1785;4083;1113;-;44,94;1062;0,035;-;8416;78766;11297;9140
23.03.1998;654;5611;223;5936;5624;-;4596;1206;2478;54,19;-;1515;1369;14062;26,19;-;11553;4,67;64,37;1783;4078;1112;-;44,90;1058;0,035;-;8409;78701;11279;9133
20.03.1998;637;5440;217;5785;5483;-;4477;1174;2401;52,85;-;1477;1336;13649;25,35;-;11240;4,55;63,12;1740;3974;1078;-;43,77;1030;0,034;-;8206;76853;11022;8889
19.03.1998;630;5384;215;5717;5436;-;4431;1162;2388;52,24;-;1460;1322;13509;25,08;-;11118;4,50;62,41;1719;3931;1066;-;43,30;1018;0,034;-;8104;75325;10894;8799
18.03.1998;632;5376;216;5709;5461;-;4447;1166;2368;52,43;-;1466;1327;13530;25,22;-;11147;4,51;62,06;1716;3946;1065;-;43,45;1019;0,034;-;8091;76427;10887;8820
17.03.1998;629;5408;214;5698;5432;-;4423;1160;2363;52,15;-;1457;1319;13457;25,02;-;11084;4,49;62,28;1708;3924;1059;-;43,20;1012;0,034;-;8054;76077;10832;8774
